t,lattice_S_star,pde_S_star_interp,lattice_defined,abs_diff
0.079,81.20977438608669,81.23937864622226,True,0.029604260135570826
0.07933333333333333,80.91377895740668,81.24084256253154,True,0.327063605124863
0.07966666666666666,81.20977438608669,81.24233248665104,True,0.03255810056434427
0.08,80.91377895740668,81.24384914802239,True,0.3300701906157144
0.08033333333333333,81.20977438608669,81.24539497060987,True,0.03562058452317274
0.08066666666666666,80.91377895740668,81.2469691744027,True,0.3331902169960159
0.081,81.20977438608669,81.24857259177455,True,0.03879820568785419
0.08133333333333333,80.91377895740668,81.25020609221777,True,0.336427134811089
0.08166666666666667,81.20977438608669,81.25187058484802,True,0.042096198761328196
0.082,80.91377895740668,81.2535670211713,True,0.33978806376462956
0.08233333333333333,81.20977438608669,81.25529639812302,True,0.04552201203632933
0.08266666666666667,80.91377895740668,81.25705976145501,True,0.3432808040483337
0.08299999999999999,81.20977438608669,81.25885820946772,True,0.04908382338102513
0.08333333333333333,80.91377895740668,81.26069289718735,True,0.3469139397806771
0.08366666666666667,81.20977438608669,81.26256504103284,True,0.05279065494615054
0.08399999999999999,80.91377895740668,81.26447592403413,True,0.35069696662745287
0.08433333333333333,81.20977438608669,81.26642690178093,True,0.056652515694239014
0.08466666666666667,80.91377895740668,81.26841940903682,True,0.35464045163014646
0.08499999999999999,81.20977438608669,81.2704549674578,True,0.060680581371101994
0.08533333333333333,80.91377895740668,81.27253792297165,True,0.35875896556497366
0.08566666666666667,81.20977438608669,81.27466747385219,True,0.06489308776549763
0.086,80.91377895740668,81.27684548025525,True,0.36306652284856966
0.08633333333333333,81.20977438608669,81.27907393622782,True,0.06929955014112466
0.08666666666666667,80.91377895740668,81.2813549854875,True,0.36757602808081913
0.087,81.20977438608669,81.28369094130453,True,0.07391655521783491
0.08733333333333333,80.91377895740668,81.28608430910114,True,0.37230535169446455
0.08766666666666667,81.20977438608669,81.28853781386968,True,0.07876342778298806
0.088,80.91377895740668,81.2910544349066,True,0.3772754774999214
